Customer_ID,First_Name,Last_Name,Email,City,State,Phone_Number,Membership_Status,Registration_Date
989,Kristi,Johnson,hmartinez@yahoo.com,New Davidfort,Oklahoma,+1-451-007-0491,None,2022-02-12
990,Randall,Brown,jeffrey53@gmail.com,North Scott,Maine,7823501854,Bronze,2023-01-15
991,Nathaniel,Lopez,thomas26@yahoo.com,Michaelstad,Mississippi,+1-366-960-0964x76257,Bronze,2022-12-12
992,Thomas,Lamb,morrisalicia@khan.com,New Michael,Texas,525-405-6933,Gold,2024-04-28
993,Sara,Hamilton,jamie09@caldwell.com,New Andrewtown,Wyoming,642-947-8509,Bronze,2021-07-17
994,Teresa,Reid,anthonywilliam@mendez-graves.net,Port Kyle,Wyoming,388.413.6384x0515,Bronze,2023-06-20
995,Susan,Chavez,stephen92@hotmail.com,West Johnnytown,Alaska,(673)660-0015,None,2021-01-08
996,Lauren,Bowman,wardrandy@gmail.com,Port Daniel,California,779.176.2005,Bronze,2020-05-11
997,Vanessa,Bass,larsencurtis@aguirre.com,Benjaminview,Virginia,001-457-162-5172,Bronze,2023-05-15
998,Darrell,Perez,pwalls@bean-cortez.com,East Edwardfurt,Wyoming,001-149-626-8393,Gold,2022-10-27
999,Jesus,Smith,ashley36@davis.com,Lake Anthonymouth,North Carolina,(515)948-9931x711,None,2020-08-26
1000,Thomas,Baldwin,amy31@moreno.com,South Matthew,Utah,320-933-6377x332,Bronze,2023-09-22
